Source,Target
604000,884098
604000,200019
604000,499381
604000,86759
604000,71888
604000,386703
604000,100283
604000,607351
604000,698881
604000,897957
604000,95089
604000,506652
604000,765242
604000,12058
604000,294618
604000,111635
604000,809608
604000,350486
604000,261569
604000,230772
604000,756099
604000,467145
604000,319670
604000,333519
604000,24484
604000,923817
604000,168308
604000,707549
604000,949057
604000,537251
604000,415224
604000,131806
604000,172506
604000,950791
604000,783657
604000,77174
604000,35970
604000,50997
604000,481191
604000,102792
604000,625089
604000,593324
604000,273822
604000,476278
604000,499985
604000,339588
604000,913194
606096,309907
606096,565511
606096,40309
606096,304344
606096,211534
606096,195919
606096,405164
606096,426203
606096,203577
606096,407880
606096,655448
606096,86307
606096,798236
606096,734785
606096,221316
606096,168087
606096,838135
606096,480744
606096,997377
606096,791422
606096,108239
606096,688631
606096,634027
606096,995316
606096,159886
606096,680243
606096,444318
606096,385254
606096,218080
606096,171812
606096,455533
606096,465698
606096,445127
606096,296490
606096,130004
606096,358487
606096,363822
606096,547275
606096,350356
606096,580541
606096,297422
606096,894713
606096,598704
606096,133333
606096,605224
606096,360254
606096,80140
606096,854241
606096,833761
606096,735033
606096,140246
606096,151203
606096,886018
606096,962410
606096,544056
606096,692363
606096,286704
606096,352702
606096,829911
606096,258717
606096,77142
606096,143288
606096,406373
606096,434668
606096,163885
606096,822198
606096,555171
606096,407707
606096,614626
606096,735869
606096,677618
606096,950962
606096,239362
606096,339282
606096,480769
606096,40744
606096,681015
606096,338183
606096,961772
606096,25678
606096,221062
606096,162704
606096,220354
606096,387268
606096,223644
606096,102628
606096,55194
606096,896621
606096,886209
606096,379565
606096,995619
606096,869269
606096,782323
606096,583209
606096,17896
606096,45105
606096,210356
606096,187842
606096,684772
606096,830016
606096,822573
606096,168204
606096,950003
606096,839720
606096,358288
606096,860021
606096,446990
606096,17126
606096,287244
606096,168319
606096,966801
606096,555857
606096,102609
606096,404908
606096,582137
606096,339453
606096,918922
606096,606164
606096,862660
606096,33619
606096,754402
606096,692566
606096,133733
606096,884098
606096,200019
606096,499381
606096,86759
606096,71888
606096,386703
606096,100283
606096,607351
606096,698881
606096,897957
606096,95089
606096,506652
606096,765242
606096,12058
606096,294618
606096,111635
606096,809608
606096,350486
606096,261569
606096,230772
606096,756099
606096,467145
606096,319670
606096,333519
606096,24484
606096,923817
606096,168308
606096,707549
606096,949057
606096,537251
606096,415224
606096,131806
606096,172506
606096,950791
606096,783657
606096,77174
606096,35970
606096,50997
606096,481191
606096,102792
606096,625089
606096,593324
606096,273822
606096,476278
606096,499985
606096,339588
606096,913194
309907,565511
309907,40309
309907,304344
309907,211534
309907,195919
309907,405164
309907,426203
309907,203577
309907,407880
309907,655448
309907,86307
309907,798236
309907,734785
309907,221316
309907,168087
309907,838135
309907,480744
309907,997377
309907,791422
309907,108239
309907,688631
309907,634027
309907,995316
309907,159886
309907,680243
309907,444318
309907,385254
309907,218080
309907,171812
309907,455533
309907,465698
309907,445127
309907,296490
309907,130004
309907,358487
309907,363822
309907,547275
309907,350356
309907,580541
309907,297422
309907,894713
309907,598704
309907,133333
309907,605224
309907,360254
309907,80140
309907,854241
309907,833761
309907,735033
309907,140246
309907,151203
309907,886018
309907,962410
309907,544056
309907,692363
309907,286704
309907,352702
309907,829911
309907,258717
309907,77142
309907,143288
309907,406373
309907,434668
309907,163885
309907,822198
309907,555171
309907,407707
309907,614626
309907,735869
309907,677618
309907,950962
309907,239362
309907,339282
309907,480769
309907,40744
309907,681015
309907,338183
309907,961772
309907,25678
309907,221062
309907,162704
309907,220354
309907,387268
309907,223644
309907,102628
309907,55194
309907,896621
309907,886209
309907,379565
309907,995619
309907,869269
309907,782323
309907,583209
309907,17896
309907,45105
309907,210356
309907,187842
309907,684772
309907,830016
309907,822573
309907,168204
309907,950003
309907,839720
309907,358288
309907,860021
309907,446990
309907,17126
309907,287244
309907,168319
309907,966801
309907,555857
309907,102609
309907,404908
309907,582137
309907,339453
309907,918922
309907,606164
309907,862660
309907,33619
309907,754402
309907,692566
309907,133733
309907,884098
309907,200019
309907,499381
309907,86759
309907,71888
309907,386703
309907,100283
309907,607351
309907,698881
309907,897957
309907,95089
309907,506652
309907,765242
309907,12058
309907,294618
309907,111635
309907,809608
309907,350486
309907,261569
309907,230772
309907,756099
309907,467145
309907,319670
309907,333519
309907,24484
309907,923817
309907,168308
309907,707549
309907,949057
309907,537251
309907,415224
309907,131806
309907,172506
309907,950791
309907,783657
309907,77174
309907,35970
309907,50997
309907,481191
309907,102792
309907,625089
309907,593324
309907,273822
309907,476278
309907,499985
309907,339588
309907,913194
565511,40309
565511,304344
565511,211534
565511,195919
565511,405164
565511,426203
565511,203577
565511,407880
565511,655448
565511,86307
565511,798236
565511,734785
565511,221316
565511,168087
565511,838135
565511,480744
565511,997377
565511,791422
565511,108239
565511,688631
565511,634027
565511,995316
565511,159886
565511,680243
565511,444318
565511,385254
565511,218080
565511,171812
565511,455533
565511,465698
565511,445127
565511,296490
565511,130004
565511,358487
565511,363822
565511,547275
565511,350356
565511,580541
565511,297422
565511,894713
565511,598704
565511,133333
565511,605224
565511,360254
565511,80140
565511,854241
565511,833761
565511,735033
565511,140246
565511,151203
565511,886018
565511,962410
565511,544056
565511,692363
565511,286704
565511,352702
565511,829911
565511,258717
565511,77142
565511,143288
565511,406373
565511,434668
565511,163885
565511,822198
565511,555171
565511,407707
565511,614626
565511,735869
565511,677618
565511,950962
565511,239362
565511,339282
565511,480769
565511,40744
565511,681015
565511,338183
565511,961772
565511,25678
565511,221062
565511,162704
565511,220354
565511,387268
565511,223644
565511,102628
565511,55194
565511,896621
565511,886209
565511,379565
565511,995619
565511,869269
565511,782323
565511,583209
565511,17896
565511,45105
565511,210356
565511,187842
565511,684772
565511,830016
565511,822573
565511,168204
565511,950003
565511,839720
565511,358288
565511,860021
565511,446990
565511,17126
565511,287244
565511,168319
565511,966801
565511,555857
565511,102609
565511,404908
565511,582137
565511,339453
565511,918922
565511,606164
565511,862660
565511,33619
565511,754402
565511,692566
565511,133733
565511,884098
565511,200019
565511,499381
565511,86759
565511,71888
565511,386703
565511,100283
565511,607351
565511,698881
565511,897957
565511,95089
565511,506652
565511,765242
565511,12058
565511,294618
565511,111635
565511,809608
565511,350486
565511,261569
565511,230772
565511,756099
565511,467145
565511,319670
565511,333519
565511,24484
565511,923817
565511,168308
565511,707549
565511,949057
565511,537251
565511,415224
565511,131806
565511,172506
565511,950791
565511,783657
565511,77174
565511,35970
565511,50997
565511,481191
565511,102792
565511,625089
565511,593324
565511,273822
565511,476278
565511,499985
565511,339588
565511,913194
40309,304344
40309,211534
40309,195919
40309,405164
40309,426203
40309,203577
40309,407880
40309,655448
40309,86307
40309,798236
40309,734785
40309,221316
40309,168087
40309,838135
40309,480744
40309,997377
40309,791422
40309,108239
40309,688631
40309,634027
40309,995316
40309,159886
40309,680243
40309,444318
40309,385254
40309,218080
40309,171812
40309,455533
40309,465698
40309,445127
40309,296490
40309,130004
40309,358487
40309,363822
40309,547275
40309,350356
40309,580541
40309,297422
40309,894713
40309,598704
40309,133333
40309,605224
40309,360254
40309,80140
40309,854241
40309,833761
40309,735033
40309,140246
40309,151203
40309,886018
40309,962410
40309,544056
40309,692363
40309,286704
40309,352702
40309,829911
40309,258717
40309,77142
40309,143288
40309,406373
40309,434668
40309,163885
40309,822198
40309,555171
40309,407707
40309,614626
40309,735869
40309,677618
40309,950962
40309,239362
40309,339282
40309,480769
40309,40744
40309,681015
40309,338183
40309,961772
40309,25678
40309,221062
40309,162704
40309,220354
40309,387268
40309,223644
40309,102628
40309,55194
40309,896621
40309,886209
40309,379565
40309,995619
40309,869269
40309,782323
40309,583209
40309,17896
40309,45105
40309,210356
40309,187842
40309,684772
40309,830016
40309,822573
40309,168204
40309,950003
40309,839720
40309,358288
40309,860021
40309,446990
40309,17126
40309,287244
40309,168319
40309,966801
40309,555857
40309,102609
40309,404908
40309,582137
40309,339453
40309,918922
40309,606164
40309,862660
40309,33619
40309,754402
40309,692566
40309,133733
40309,884098
40309,200019
40309,499381
40309,86759
40309,71888
40309,386703
40309,100283
40309,607351
40309,698881
40309,897957
40309,95089
40309,506652
40309,765242
40309,12058
40309,294618
40309,111635
40309,809608
40309,350486
40309,261569
40309,230772
40309,756099
40309,467145
40309,319670
40309,333519
40309,24484
40309,923817
40309,168308
40309,707549
40309,949057
40309,537251
40309,415224
40309,131806
40309,172506
40309,950791
40309,783657
40309,77174
40309,35970
40309,50997
40309,481191
40309,102792
